vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,rate_code,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,surcharge,mta_tax,tip_amount,tolls_amount,total_amount

CMT,2012-11-01 01:18:26,2012-11-01 01:35:06,1,5.4000000000000004,-73.984519000000006,40.779775999999998,1,N,-73.947342000000006,40.764681000000003,CRD,18,0.5,0.5,3.7999999999999998,0,22.800000000000001
CMT,2012-11-01 01:18:27,2012-11-01 01:28:20,1,2.3999999999999999,-73.996082000000001,40.753301999999998,1,N,-73.985782999999998,40.727865000000001,CSH,10,0.5,0.5,0,0,11
CMT,2012-11-01 01:18:45,2012-11-01 02:16:18,1,5.4000000000000004,-73.970534999999998,40.799143999999998,1,N,-73.957025999999999,40.770164000000001,CSH,35.5,0.5,0.5,0,0,36.5
CMT,2012-11-01 01:18:49,2012-11-01 01:22:38,1,1.1000000000000001,-73.956559999999996,40.771124,1,N,-73.960993999999999,40.757342999999999,CRD,5.5,0.5,0.5,1.6200000000000001,0,8.1199999999999992
CMT,2012-11-01 01:18:55,2012-11-01 01:27:53,1,2.7000000000000002,-73.959062000000003,40.771721999999997,1,N,-73.967997999999994,40.800170000000001,CRD,10.5,0.5,0.5,2.8500000000000001,0,14.35
CMT,2012-11-01 01:18:57,2012-11-01 01:31:34,1,3.5,-73.956458999999995,40.777968000000001,1,N,-73.991489000000001,40.746352000000002,CRD,12.5,0.5,0.5,1,0,14.5
CMT,2012-11-01 01:18:59,2012-11-01 01:30:29,1,3.2000000000000002,-73.978982999999999,40.787686000000001,1,N,-73.997304,40.753697000000003,CRD,12.5,0.5,0.5,1.5,0,15
VTS,2012-11-01 01:19:00,2012-11-01 01:23:00,4,0.90000000000000002,-73.965787000000006,40.712837,1,,-73.957710000000006,40.719816999999999,CRD,5,0.5,0.5,1,0,7
VTS,2012-11-01 01:19:00,2012-11-01 01:23:00,2,0.62,-73.949488000000002,40.714089999999999,1,,-73.959486999999996,40.718077000000001,CSH,4.5,0.5,0.5,0,0,5.5
VTS,2012-11-01 01:19:00,2012-11-01 01:25:00,1,1.28,-73.989975000000001,40.729388,1,,-73.974114999999998,40.731343000000003,CRD,6,0.5,0.5,1,0,8
VTS,2012-11-01 01:19:00,2012-11-01 01:27:00,1,1.6699999999999999,-73.993589999999998,40.762456999999998,1,,-73.971626999999998,40.764381999999998,CRD,8,0.5,0.5,1.7,0,10.699999999999999
VTS,2012-11-01 01:19:00,2012-11-01 01:29:00,2,2.4300000000000002,-73.983904999999993,40.757635000000001,1,,-74.004019999999997,40.737577000000002,CSH,9,0.5,0.5,0,0,10
VTS,2012-11-01 01:19:00,2012-11-01 01:29:00,1,2.48,-73.988122000000004,40.75967,1,,-73.973466999999999,40.789746999999998,CSH,10.5,0.5,0.5,0,0,11.5
VTS,2012-11-01 01:19:00,2012-11-01 01:45:00,1,7.4199999999999999,-73.986227999999997,40.762335,1,,-73.935801999999995,40.697313000000001,CSH,23,0.5,0.5,0,0,24
CMT,2012-11-01 01:19:01,2012-11-01 01:31:39,1,4.7000000000000002,-73.990002000000004,40.746650000000002,1,N,-73.942188000000002,40.794904000000002,CRD,15,0.5,0.5,4.7999999999999998,0,20.800000000000001
CMT,2012-11-01 01:19:01,2012-11-01 01:21:28,1,1.5,-73.959661999999994,40.711193000000002,1,N,-73.986062000000004,40.717925000000001,CSH,6,0.5,0.5,0,0,7
CMT,2012-11-01 01:19:08,2012-11-01 01:26:48,1,0.80000000000000004,-73.954441000000003,40.717655999999998,1,N,-73.962585000000004,40.708582999999997,CRD,6.5,0.5,0.5,1.8700000000000001,0,9.3699999999999992
CMT,2012-11-01 01:19:17,2012-11-01 01:26:55,1,2.7999999999999998,-73.991099000000006,40.751078999999997,1,N,-73.977967000000007,40.783684999999998,CSH,10,0.5,0.5,0,0,11
CMT,2012-11-01 01:19:18,2012-11-01 01:36:44,1,5.5999999999999996,-73.940051999999994,40.708427,1,N,-73.975519000000006,40.751178000000003,CRD,18.5,0.5,0.5,4.8499999999999996,0,24.350000000000001
CMT,2012-11-01 01:19:32,2012-11-01 01:20:38,1,0.20000000000000001,-73.991288999999995,40.750985999999997,1,N,-73.988988000000006,40.748156000000002,CSH,3,0.5,0.5,0,0,4
CMT,2012-11-01 01:19:32,2012-11-01 01:27:31,2,1.5,-73.904886000000005,40.745474999999999,1,N,-73.927529000000007,40.742234000000003,CSH,8,0.5,0.5,0,0,9
CMT,2012-11-01 01:19:46,2012-11-01 01:34:07,1,3.2999999999999998,-73.974494000000007,40.751106999999998,1,N,-73.982915000000006,40.784224000000002,CRD,13.5,0.5,0.5,3,0,17.5
