vendor_id, pickup_datetime, dropoff_datetime, passenger_count, trip_distance, pickup_longitude, pickup_latitude, rate_code, store_and_fwd_flag, dropoff_longitude, dropoff_latitude, payment_type, fare_amount, surcharge, mta_tax, tip_amount, tolls_amount, total_amount

CMT,2014-03-01 01:07:38,2014-03-01 01:16:26,1,2,-73.951504,40.714112999999998,1,N,-73.944277999999997,40.690677000000001,CRD,9,0.5,0.5,2,0,12
CMT,2014-03-01 01:08:03,2014-03-01 01:12:51,2,1.2,-74.004734999999997,40.742173000000001,1,N,-73.992227999999997,40.74821,CRD,6,0.5,0.5,1,0,8
CMT,2014-03-01 01:08:51,2014-03-01 01:13:18,3,0.5,-73.949302000000003,40.707568999999999,1,N,-73.951654000000005,40.71425,CRD,5,0.5,0.5,1.2,0,7.2000000000000002
CMT,2014-03-01 01:09:20,2014-03-01 01:24:18,3,3.5,-73.993538999999998,40.721299999999999,1,N,-73.961437000000004,40.760412000000002,CRD,14,0.5,0.5,3,0,18
CMT,2014-03-01 01:09:46,2014-03-01 01:22:34,1,1.8,-73.987881000000002,40.744579000000002,1,N,-74.004384000000002,40.722774999999999,CRD,10.5,0.5,0.5,1,0,12.5
CMT,2014-03-01 01:12:41,2014-03-01 01:15:38,1,0.5,-74.002110000000002,40.724483999999997,1,N,-73.998613000000006,40.720010000000002,CRD,4,0.5,0.5,0.5,0,5.5
CMT,2014-03-01 01:12:11,2014-03-01 01:27:38,2,3.7000000000000002,-73.971920999999995,40.762605999999998,1,N,-74.005544,40.726855,CRD,14.5,0.5,0.5,3.1000000000000001,0,18.600000000000001
CMT,2014-03-01 01:13:55,2014-03-01 01:34:54,1,5.4000000000000004,-73.991225999999997,40.749797000000001,1,N,-73.976973999999998,40.681621999999997,CRD,20,0.5,0.5,3,0,24
CMT,2014-03-01 01:14:06,2014-03-01 01:28:25,1,3.5,-73.995061000000007,40.720683000000001,1,N,-73.995323999999997,40.759943999999997,CRD,13.5,0.5,0.5,2.8999999999999999,0,17.399999999999999
CMT,2014-03-01 01:13:10,2014-03-01 01:38:54,3,5.9000000000000004,-73.975166000000002,40.782356999999998,1,N,-73.990144999999998,40.719023999999997,CRD,21.5,0.5,0.5,2,0,24.5
