vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,rate_code,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,surcharge,mta_tax,tip_amount,tolls_amount,total_amount

VTS,2010-11-01 05:13:00,2010-11-01 05:13:00,1,0,-73.980031999999994,40.734887000000001,1,,-73.980000000000004,40.734915000000001,CSH,2.5,0.5,0.5,0,0,3.5
VTS,2010-11-05 00:44:00,2010-11-05 00:59:00,1,3.9199999999999999,-73.990290000000002,40.719571999999999,1,,-73.988017999999997,40.763367000000002,CRD,11.699999999999999,0.5,0.5,4,0,16.699999999999999
VTS,2010-11-05 19:01:00,2010-11-05 19:28:00,5,3.8999999999999999,-73.959298000000004,40.781056999999997,1,,-73.995517000000007,40.733393,CRD,15.300000000000001,1,0.5,3,0,19.800000000000001
VTS,2010-11-05 19:13:00,2010-11-05 19:17:00,1,0.92000000000000004,-73.955623000000003,40.782274999999998,1,,-73.955178000000004,40.773293000000002,CSH,4.5,1,0.5,0,0,6
VTS,2010-11-05 19:09:00,2010-11-05 19:22:00,2,3.02,-73.948437999999996,40.77816,1,,-73.964399999999998,40.807197000000002,CRD,10.1,1,0.5,1.75,0,13.35
VTS,2010-11-05 19:06:00,2010-11-05 19:19:00,5,1.28,-73.959232,40.770038,1,,-73.973038000000003,40.758895000000003,CRD,7.7000000000000002,1,0.5,0,0,9.1999999999999993
CMT,2010-11-07 01:15:30,2010-11-07 01:38:09,1,6.2999999999999998,-73.995527999999993,40.743989999999997,1,N,-73.909718999999996,40.742291000000002,CSH,18.100000000000001,0.5,0.5,0,0,19.100000000000001
CMT,2010-11-07 01:13:06,2010-11-07 01:26:42,1,3.2999999999999998,-73.956503999999995,40.771298999999999,1,N,-73.992829999999998,40.744424000000002,CSH,10.9,0.5,0.5,0,0,11.9
VTS,2010-11-05 19:15:00,2010-11-05 19:26:00,1,0.78000000000000003,-73.981425000000002,40.773949999999999,1,,-73.980855000000005,40.763427999999998,CSH,7.2999999999999998,1,0.5,0,0,8.8000000000000007
VTS,2010-11-04 04:14:00,2010-11-04 04:31:00,2,8.9399999999999995,-73.976802000000006,40.751007999999999,1,,-73.872912999999997,40.774262999999998,CRD,21.300000000000001,0.5,0.5,4.3600000000000003,4.5700000000000003,31.23
CMT,2010-11-07 01:18:54,2010-11-07 01:34:14,3,2.7000000000000002,-74.002150999999998,40.734541999999998,1,N,-73.981973999999994,40.749074999999998,CSH,10.5,0.5,0.5,0,0,11.5
VTS,2010-11-05 19:06:00,2010-11-05 19:17:00,2,1.04,-74.002449999999996,40.73442,1,,-73.987494999999996,40.725372,CRD,6.9000000000000004,1,0.5,2,0,10.4
VTS,2010-11-04 18:03:00,2010-11-04 18:16:00,1,2.1899999999999999,-73.988455000000002,40.750306999999999,1,,-73.967789999999994,40.751762999999997,CSH,9.3000000000000007,1,0.5,0,0,10.800000000000001
VTS,2010-11-05 18:51:00,2010-11-05 19:06:00,1,1.8,-73.996425000000002,40.763413,1,,-73.968928000000005,40.754444999999997,CRD,9.3000000000000007,1,0.5,1.2,0,12
VTS,2010-11-05 19:23:00,2010-11-05 19:32:00,1,1.4399999999999999,-73.982725000000002,40.731110000000001,1,,-73.985337999999999,40.746298000000003,CRD,6.9000000000000004,1,0.5,1,0,9.4000000000000004
VTS,2010-11-05 18:57:00,2010-11-05 19:20:00,1,3.6499999999999999,-74.002863000000005,40.760497999999998,1,,-73.994782000000001,40.723165000000002,CRD,14.1,1,0.5,0.80000000000000004,0,16.399999999999999
VTS,2010-11-05 19:13:00,2010-11-05 19:16:00,2,0.45000000000000001,-74.010170000000002,40.717444999999998,1,,-74.004603000000003,40.719135000000001,CSH,3.7000000000000002,1,0.5,0,0,5.2000000000000002
VTS,2010-11-05 18:52:00,2010-11-05 18:57:00,1,0.54000000000000004,-73.980765000000005,40.764862999999998,1,,-73.982202000000001,40.767552999999999,CSH,4.5,1,0.5,0,0,6
VTS,2010-11-05 19:27:00,2010-11-05 19:32:00,2,0.90000000000000002,-73.986772000000002,40.753678000000001,1,,-73.997262000000006,40.755462000000001,CSH,4.5,1,0.5,0,0,6
VTS,2010-11-05 19:40:00,2010-11-05 19:42:00,1,0.40999999999999998,-73.969277000000005,40.790548000000001,1,,-73.973062999999996,40.785331999999997,CSH,3.2999999999999998,1,0.5,0,0,4.7999999999999998
VTS,2010-11-05 09:56:00,2010-11-05 10:06:00,1,0.97999999999999998,-73.999737999999994,40.67915,1,,-73.993286999999995,40.692562000000002,CSH,6.5,0,0.5,0,0,7
VTS,2010-11-05 19:31:00,2010-11-05 19:38:00,2,1.23,-73.989185000000006,40.720342000000002,1,,-74.002412000000007,40.708950000000002,CSH,5.7000000000000002,1,0.5,0,0,7.2000000000000002
VTS,2010-11-05 19:33:00,2010-11-05 19:42:00,1,1.28,-73.988792000000004,40.730986999999999,1,,-73.991977000000006,40.743969999999997,CSH,6.9000000000000004,1,0.5,0,0,8.4000000000000004
VTS,2010-11-05 18:46:00,2010-11-05 19:01:00,1,5.21,-73.789806999999996,40.643912999999998,1,,-73.801469999999995,40.671292999999999,CSH,14.9,1,0.5,0,0,16.399999999999999
VTS,2010-11-05 18:32:00,2010-11-05 19:00:00,2,4.9500000000000002,-73.947817000000001,40.782893000000001,1,,-73.997843000000003,40.745375000000003,CSH,17.699999999999999,1,0.5,0,0,19.199999999999999
VTS,2010-11-05 18:52:00,2010-11-05 19:05:00,1,0.81999999999999995,-73.985344999999995,40.761004999999997,1,,-73.991292000000001,40.750312999999998,CSH,7.2999999999999998,1,0.5,0,0,8.8000000000000007
VTS,2010-11-05 18:43:00,2010-11-05 19:35:00,5,11.17,-73.862826999999996,40.769002,1,,-73.987489999999994,40.735883000000001,CSH,31.699999999999999,1,0.5,0,0,33.200000000000003
VTS,2010-11-05 19:12:00,2010-11-05 19:21:00,2,1.01,-73.996251999999998,40.740527,1,,-73.983412999999999,40.744895,CSH,6.0999999999999996,1,0.5,0,0,7.5999999999999996
VTS,2010-11-05 19:09:00,2010-11-05 19:28:00,5,2.0699999999999998,-73.979972000000004,40.760505000000002,1,,-74.000110000000006,40.748260000000002,CRD,10.9,1,0.5,2,0,14.4
VTS,2010-11-05 18:09:00,2010-11-05 18:12:00,2,0.56999999999999995,-73.975840000000005,40.752367,1,,-73.977846999999997,40.745699999999999,CSH,3.7000000000000002,1,0.5,0,0,5.2000000000000002
VTS,2010-11-05 19:18:00,2010-11-05 19:48:00,1,3.5699999999999998,-73.952584999999999,40.786802999999999,1,,-73.990994999999998,40.759605000000001,CRD,16.5,1,0.5,1,0,19
VTS,2010-11-05 18:50:00,2010-11-05 19:00:00,1,2.4199999999999999,-74.005965000000003,40.745249999999999,1,,-74.010542000000001,40.718992,CSH,8.9000000000000004,1,0.5,0,0,10.4
