vendor_name,Trip_Pickup_DateTime,Trip_Dropoff_DateTime,Passenger_Count,Trip_Distance,Start_Lon,Start_Lat,Rate_Code,store_and_forward,End_Lon,End_Lat,Payment_Type,Fare_Amt,surcharge,mta_tax,Tip_Amt,Tolls_Amt,Total_Amt

CMT,2009-03-26 15:30:14,2009-03-26 15:33:45,1,0.29999999999999999,-73.970708999999999,40.796382000000001,,0,-73.973602,40.792057999999997,Cash,4.0999999999999996,0,,0,0,4.0999999999999996
CMT,2009-03-07 00:09:04,2009-03-07 00:16:06,1,1.6000000000000001,-74.007315000000006,40.739964000000001,,,-74.004716999999999,40.751879000000002,Cash,7,0,,0,0,7
DDS,2009-03-11 19:49:43,2009-03-11 20:00:51,1,2,-73.976375000000004,40.756729,,,-73.954438999999994,40.767204999999997,CASH,8.0999999999999996,0.5,,0,0,8.5999999999999996
CMT,2009-03-06 22:09:53,2009-03-06 22:16:55,3,1.6000000000000001,-73.990624999999994,40.751452999999998,,,-74.008426999999998,40.746578999999997,Cash,7,0,,0,0,7
CMT,2009-03-06 22:55:45,2009-03-06 23:11:35,2,3.7999999999999998,-73.993797999999998,40.734164,,,-73.958811999999995,40.769911,Cash,12.6,0,,0,0,12.6
CMT,2009-03-07 01:15:45,2009-03-07 01:19:42,1,0.69999999999999996,-73.967421000000002,40.780917000000002,,,-73.968086999999997,40.771853,Cash,5.4000000000000004,0,,0,0,5.4000000000000004
CMT,2009-03-07 22:21:28,2009-03-07 22:21:35,1,0,-73.961619999999996,40.756548000000002,,,-73.961616000000006,40.756565999999999,No Charge,3,0,,0,0,3
CMT,2009-03-01 07:27:29,2009-03-01 07:31:13,1,0.90000000000000002,-73.933819,40.854028,,0,-73.939632000000003,40.841354000000003,Cash,4.5,0,,0,0,4.5
CMT,2009-03-26 13:43:50,2009-03-26 13:49:55,1,1.1000000000000001,-73.964500000000001,40.770431000000002,,0,-73.981902000000005,40.773696000000001,Cash,5.7000000000000002,0,,0,0,5.7000000000000002
CMT,2009-03-07 21:41:48,2009-03-07 21:50:36,1,2.5,-73.967326999999997,40.763523999999997,,,-73.984622999999999,40.732551999999998,Cash,8.5999999999999996,0,,0,0,8.5999999999999996
CMT,2009-03-06 07:08:03,2009-03-06 07:15:07,1,1,-73.990979999999993,40.756743,,,-73.976128000000003,40.755155000000002,Credit,5.7000000000000002,0,,1.3,0,7
CMT,2009-03-03 10:47:40,2009-03-03 11:04:49,2,2.5,-73.984522999999996,40.745643000000001,,,-73.962897999999996,40.776781,Cash,10.5,0,,0,0,10.5
CMT,2009-03-06 20:49:56,2009-03-06 20:57:16,1,1.2,-73.985720999999998,40.747055000000003,,,-73.992165999999997,40.730479000000003,Cash,6.5999999999999996,0,,0,0,6.5999999999999996
CMT,2009-03-07 01:59:33,2009-03-07 02:20:29,1,6.0999999999999996,-73.990925000000004,40.750931000000001,,,-73.952686,40.694952000000001,Cash,17.399999999999999,0,,0,0,17.399999999999999
CMT,2009-03-26 13:01:39,2009-03-26 13:08:25,1,0.90000000000000002,-73.977554999999995,40.754818,,0,-73.987679,40.75882,Credit,5.7000000000000002,0,,1.1399999999999999,0,6.8399999999999999
CMT,2009-03-04 15:04:21,2009-03-04 15:09:36,1,0.59999999999999998,-73.960452000000004,40.780866000000003,,,-73.962402999999995,40.774704999999997,Cash,4.5,0,,0,0,4.5
CMT,2009-03-06 16:53:47,2009-03-06 16:59:02,1,0.90000000000000002,-73.990013000000005,40.734917000000003,,,-73.981183999999999,40.747131000000003,Cash,6.2999999999999998,0,,0,0,6.2999999999999998
CMT,2009-03-07 20:47:02,2009-03-07 20:57:33,1,2.8999999999999999,0,0,,,0,0,Cash,9.8000000000000007,0,,0,0,9.8000000000000007
CMT,2009-03-07 21:12:05,2009-03-07 21:16:41,2,1.1000000000000001,-73.981547000000006,40.781108000000003,,,-73.973038000000003,40.795476000000001,Cash,5.7999999999999998,0,,0,0,5.7999999999999998
CMT,2009-03-06 23:56:01,2009-03-07 00:15:24,2,4.0999999999999996,-73.950128000000007,40.780138999999998,,,-73.987847000000002,40.728319999999997,Cash,13.800000000000001,0,,0,0,13.800000000000001
CMT,2009-03-07 21:19:19,2009-03-07 21:29:54,1,2.2999999999999998,-73.985445999999996,40.738602999999998,,,-73.969126000000003,40.766210999999998,Cash,9,0,,0,0,9
CMT,2009-03-06 23:48:31,2009-03-06 23:59:44,1,2,-73.984854999999996,40.764251000000002,,,-73.976299999999995,40.744805999999997,Credit,9,0,,1.8,0,10.800000000000001
CMT,2009-03-07 14:15:53,2009-03-07 14:51:01,1,6,-73.973652000000001,40.751435999999998,,,-73.917334999999994,40.815427999999997,Cash,20.100000000000001,0,,0,0,20.100000000000001
CMT,2009-03-02 20:02:29,2009-03-02 20:12:37,1,2,-73.982676999999995,40.762853999999997,,,-73.971765000000005,40.786534000000003,Cash,8.5999999999999996,0,,0,0,8.5999999999999996
CMT,2009-03-07 21:48:58,2009-03-07 22:01:09,1,1.2,-73.987959000000004,40.736673000000003,,,-73.998583999999994,40.724933,Cash,8.1999999999999993,0,,0,0,8.1999999999999993
CMT,2009-03-07 03:48:04,2009-03-07 03:56:27,1,1.5,0,0,,,0,0,Cash,7.4000000000000004,0,,0,0,7.4000000000000004
CMT,2009-03-26 14:46:58,2009-03-26 15:01:21,1,2.2999999999999998,-73.987055999999995,40.742311999999998,,0,-73.961404999999999,40.768752999999997,Credit,9.6999999999999993,0,,2,0,11.699999999999999
CMT,2009-03-06 08:40:54,2009-03-06 09:09:28,1,2.7000000000000002,-73.985005000000001,40.748083999999999,,,-73.985005000000001,40.748083999999999,Cash,14.9,0,,0,0,14.9
CMT,2009-03-26 12:07:31,2009-03-26 12:07:32,1,0,-73.951790000000003,40.783698000000001,,0,-73.951790000000003,40.783698000000001,Cash,2.5,0,,0,0,2.5
CMT,2009-03-04 04:24:50,2009-03-04 04:30:17,4,0.69999999999999996,-73.988484,40.720013000000002,,,-73.983248000000003,40.723635999999999,Cash,5.4000000000000004,0,,0,0,5.4000000000000004
CMT,2009-03-06 06:52:46,2009-03-06 07:14:42,1,11.4,-74.004489000000007,40.730527000000002,,,-73.864751999999996,40.770256000000003,Credit,26.899999999999999,0,,6.7199999999999998,0,33.619999999999997
CMT,2009-03-07 15:13:56,2009-03-07 15:19:27,1,0.80000000000000004,-73.998703000000006,40.723242999999997,,,-73.993486000000004,40.727547000000001,Cash,5.7000000000000002,0,,0,0,5.7000000000000002
CMT,2009-03-07 22:07:07,2009-03-07 22:12:55,1,1.3999999999999999,-73.961247,40.777669000000003,,,-73.964904000000004,40.763185,Cash,6.2000000000000002,0,,0,0,6.2000000000000002
CMT,2009-03-02 23:00:47,2009-03-02 23:23:39,1,6.9000000000000004,-73.984682000000006,40.721850000000003,,,-73.973859000000004,40.796900000000001,Credit,19.399999999999999,0,,2.9100000000000001,0,22.309999999999999
CMT,2009-03-02 22:56:32,2009-03-02 23:09:04,2,4.2000000000000002,-73.938944000000006,40.802345000000003,,,-73.968889000000004,40.751927999999999,Cash,11.800000000000001,0,,0,0,11.800000000000001
CMT,2009-03-07 13:30:36,2009-03-07 13:37:51,1,1.5,-74.002532000000002,40.733705999999998,,,-74.011550999999997,40.713594999999998,Cash,6.5,0,,0,0,6.5
CMT,2009-03-07 09:26:30,2009-03-07 09:36:37,3,2.2999999999999998,-74.008893999999998,40.718006000000003,,,-73.986770000000007,40.730584,Credit,8.0999999999999996,0,,1.6200000000000001,0,9.7199999999999989
CMT,2009-03-07 08:04:33,2009-03-07 08:19:01,1,4,-74.009240000000005,40.716203999999998,,,-73.981961999999996,40.769964999999999,Cash,12.1,0,,0,0,12.1
CMT,2009-03-07 06:40:22,2009-03-07 06:53:42,1,4.4000000000000004,-73.993958000000006,40.756264000000002,,,-73.940635999999998,40.754852999999997,Cash,12.1,0,,0,0,12.1
CMT,2009-03-07 15:31:00,2009-03-07 15:41:20,2,2,-73.974350000000001,40.778416,,,-73.948132999999999,40.778601999999999,Cash,8.0999999999999996,0,,0,0,8.0999999999999996
CMT,2009-03-07 02:28:22,2009-03-07 02:44:39,1,6.4000000000000004,-74.000828999999996,40.730797000000003,,,-73.940503000000007,40.789143000000003,Cash,17.399999999999999,0,,0,0,17.399999999999999
CMT,2009-03-07 08:17:28,2009-03-07 08:30:07,1,3.1000000000000001,-73.987921,40.744687999999996,,,-73.982699999999994,40.772829999999999,Cash,10.1,0,,0,0,10.1
CMT,2009-03-07 16:08:09,2009-03-07 16:41:02,1,5.7999999999999998,-73.990247999999994,40.729168000000001,,,-73.942943999999997,40.793374,Credit,20.5,0,,0,0,20.5
CMT,2009-03-07 08:14:52,2009-03-07 08:19:35,1,1.3,-73.960357000000002,40.778871000000002,,,-73.966195999999997,40.764887999999999,Cash,5.2999999999999998,0,,0,0,5.2999999999999998
CMT,2009-03-06 22:54:50,2009-03-06 22:59:00,1,1.3999999999999999,-73.980031999999994,40.775388999999997,,,-73.975682000000006,40.792122999999997,Cash,5.7999999999999998,0,,0,0,5.7999999999999998
CMT,2009-03-07 08:50:15,2009-03-07 08:58:02,1,2.1000000000000001,-73.985015000000004,40.759332999999998,,,-73.997146999999998,40.742044999999997,Cash,7.2999999999999998,0,,0,0,7.2999999999999998
