vendor_id, pickup_datetime, dropoff_datetime, passenger_count, trip_distance, pickup_longitude, pickup_latitude, rate_code, store_and_fwd_flag, dropoff_longitude, dropoff_latitude, payment_type, fare_amount, surcharge, mta_tax, tip_amount, tolls_amount, total_amount

VTS,2014-12-12 18:16:00,2014-12-12 18:35:00,3,4.0300000000000002,-74.014049999999997,40.711706999999997,1,,-73.995626999999999,40.759461999999999,CSH,16,1,0.5,0,0,17.5
VTS,2014-12-12 18:18:00,2014-12-12 18:36:00,1,4.0999999999999996,-73.945876999999996,40.780524999999997,1,,-73.972558000000006,40.740457999999997,CRD,15,1,0.5,4,0,20.5
VTS,2014-12-12 18:31:00,2014-12-12 18:35:00,1,0.95999999999999996,-73.961449999999999,40.796259999999997,1,,-73.955629999999999,40.787759999999999,CSH,5.5,1,0.5,0,0,7
VTS,2014-12-08 01:53:00,2014-12-08 01:55:00,5,0.76000000000000001,-73.955280000000002,40.768675000000002,1,,-73.948976999999999,40.777361999999997,CRD,4.5,0.5,0.5,1,0,6.5
VTS,2014-12-12 17:58:00,2014-12-12 18:34:00,1,11.19,-73.862690000000001,40.76896,1,,-73.745810000000006,40.7667,CSH,35,1,0.5,0,0,36.5
VTS,2014-12-08 01:33:00,2014-12-08 01:55:00,2,6.9299999999999997,-73.988190000000003,40.759399999999999,1,,-73.879840000000002,40.750230000000002,CRD,22.5,0.5,0.5,6.9000000000000004,0,30.399999999999999
VTS,2014-12-08 01:46:00,2014-12-08 01:53:00,1,2.1200000000000001,-73.986540000000005,40.753320000000002,1,,-74.005080000000007,40.735689999999998,CSH,8.5,0.5,0.5,0,0,9.5
VTS,2014-12-08 01:57:00,2014-12-08 02:05:00,1,2.8799999999999999,-74.000405000000001,40.730127000000003,1,,-73.978155000000001,40.764485000000001,CSH,10,0.5,0.5,0,0,11
VTS,2014-12-08 01:57:00,2014-12-08 02:05:00,2,2.9700000000000002,-73.990992000000006,40.745502000000002,1,,-73.959562000000005,40.771006999999997,CRD,10.5,0.5,0.5,2.2000000000000002,0,13.699999999999999
VTS,2014-12-08 01:58:00,2014-12-08 02:16:00,2,5.3799999999999999,-73.989057000000003,40.756909999999998,1,,-73.983181999999999,40.696072000000001,CSH,18.5,0.5,0.5,0,0,19.5
VTS,2014-12-08 02:04:00,2014-12-08 02:08:00,2,0.83999999999999997,-74.006626999999995,40.740605000000002,1,,-74.00403,40.734031999999999,CSH,5,0.5,0.5,0,0,6
VTS,2014-12-08 02:01:00,2014-12-08 02:09:00,1,2,-73.943461999999997,40.669527000000002,1,,-73.975092000000004,40.675027,CRD,9,0.5,0.5,1.8999999999999999,0,11.9
VTS,2014-12-08 02:07:00,2014-12-08 02:11:00,1,0.93999999999999995,-73.977406999999999,40.778551999999998,1,,-73.967498000000006,40.787619999999997,CSH,5,0.5,0.5,0,0,6
VTS,2014-12-08 01:58:00,2014-12-08 02:09:00,1,3.9199999999999999,-73.951849999999993,40.710926999999998,1,,-73.982079999999996,40.740209999999998,CRD,13.5,0.5,0.5,4.2000000000000002,0,18.699999999999999
