vendor_name,Trip_Pickup_DateTime,Trip_Dropoff_DateTime,Passenger_Count,Trip_Distance,Start_Lon,Start_Lat,Rate_Code,store_and_forward,End_Lon,End_Lat,Payment_Type,Fare_Amt,surcharge,mta_tax,Tip_Amt,Tolls_Amt,Total_Amt

VTS,2009-07-15 17:39:00,2009-07-15 17:46:00,1,1.3200000000000001,-73.999132000000003,40.726542000000002,,,-73.984907000000007,40.736347000000002,Credit,6.0999999999999996,1,,1,0,8.0999999999999996
VTS,2009-07-15 19:22:00,2009-07-15 19:27:00,1,1.03,-73.972234999999998,40.782170000000001,,,-73.958948000000007,40.778083000000002,CASH,5.2999999999999998,1,,0,0,6.2999999999999998
VTS,2009-07-15 13:22:00,2009-07-15 13:35:00,1,1.53,-73.973804999999999,40.756858000000001,,,-73.98733,40.738387000000003,CASH,8.5,0,,0,0,8.5
VTS,2009-07-15 17:22:00,2009-07-15 17:39:00,1,5.3799999999999999,-73.953952000000001,40.766579999999998,,,-74.000536999999994,40.727347000000002,CASH,15.699999999999999,1,,0,0,16.699999999999999
VTS,2009-07-15 17:59:00,2009-07-15 18:06:00,1,0.93999999999999995,-73.958444999999998,40.716431999999998,,,-73.964671999999993,40.727494999999998,Credit,5.2999999999999998,1,,0.69999999999999996,0,7
VTS,2009-07-15 12:18:00,2009-07-15 12:47:00,1,3.4900000000000002,-73.995487999999995,40.767453000000003,,,-73.995487999999995,40.767453000000003,Credit,16.100000000000001,0,,3.2200000000000002,0,19.32
VTS,2009-07-14 21:49:00,2009-07-14 21:52:00,2,0.72999999999999998,-73.959590000000006,40.762872999999999,,,-73.952884999999995,40.772185,CASH,3.7000000000000002,0.5,,0,0,4.2000000000000002
VTS,2009-07-15 17:28:00,2009-07-15 17:39:00,5,1.3999999999999999,-73.992126999999996,40.754035000000002,,,-73.973602,40.754843000000001,Credit,7.2999999999999998,1,,3,0,11.300000000000001
VTS,2009-07-15 17:28:00,2009-07-15 17:51:00,1,3.2000000000000002,-73.953625000000002,40.766827999999997,,,-73.961200000000005,40.801977000000001,CASH,14.5,1,,0,0,15.5
VTS,2009-07-15 14:40:00,2009-07-15 14:59:00,5,7.7999999999999998,-73.974360000000004,40.757592000000002,,,-74.015538000000006,40.711475,CASH,20.899999999999999,0,,0,0,20.899999999999999
VTS,2009-07-15 17:38:00,2009-07-15 17:47:00,1,1.95,-73.960539999999995,40.759393000000003,,,-73.948087999999998,40.782902999999997,CASH,7.7000000000000002,1,,0,0,8.6999999999999993
VTS,2009-07-15 17:26:00,2009-07-15 17:31:00,1,1.02,-74.008771999999993,40.732031999999997,,,-73.999652999999995,40.724592000000001,CASH,4.9000000000000004,1,,0,0,5.9000000000000004
VTS,2009-07-15 21:06:00,2009-07-15 21:17:00,1,2.46,-73.979331999999999,40.749395,,,-74.001980000000003,40.719208000000002,CASH,8.9000000000000004,0.5,,0,0,9.4000000000000004
VTS,2009-07-15 18:31:00,2009-07-15 18:59:00,5,9.4399999999999995,-73.862667000000002,40.768875000000001,,,-73.972639999999998,40.756297000000004,Credit,25.300000000000001,1,,5.2599999999999998,4.5700000000000003,36.130000000000003
VTS,2009-07-14 16:31:00,2009-07-14 16:58:00,1,4.6399999999999997,-73.996619999999993,40.725332999999999,,,-73.975337999999994,40.75958,CASH,16.899999999999999,1,,0,0,17.899999999999999
VTS,2009-07-15 19:54:00,2009-07-15 20:06:00,2,1.3600000000000001,-74.008506999999994,40.733997000000002,,,-73.990167,40.725102999999997,CASH,7.7000000000000002,1,,0,0,8.6999999999999993
VTS,2009-07-17 15:58:00,2009-07-17 16:12:00,5,1.72,-73.991964999999993,40.739113000000003,,,-73.987053000000003,40.722327,CASH,9.3000000000000007,0,,0,0,9.3000000000000007
VTS,2009-07-15 19:50:00,2009-07-15 20:09:00,1,5.4400000000000004,-73.977722,40.752617999999998,,,-73.953577999999993,40.811205000000001,CASH,14.9,1,,0,0,15.9
VTS,2009-07-15 19:25:00,2009-07-15 20:00:00,5,18.059999999999999,-73.783677999999995,40.648690000000002,,,-73.985929999999996,40.758882,CASH,45,0,,0,4.5700000000000003,49.57
VTS,2009-07-15 17:34:00,2009-07-15 17:37:00,1,0.96999999999999997,-73.966052000000005,40.762161999999996,,,-73.957037999999997,40.770969999999998,CASH,4.5,1,,0,0,5.5
VTS,2009-07-15 19:05:00,2009-07-15 19:13:00,5,2.0699999999999998,-73.976432000000003,40.760022999999997,,,-73.960130000000007,40.782021999999998,CASH,6.9000000000000004,1,,0,0,7.9000000000000004
VTS,2009-07-15 18:12:00,2009-07-15 18:31:00,6,4.54,-74.005795000000006,40.722405000000002,,,-73.937939999999998,40.703539999999997,CASH,14.5,1,,0,0,15.5
VTS,2009-07-15 19:06:00,2009-07-15 19:17:00,1,2.5800000000000001,-73.897968000000006,40.754178000000003,,,-73.874579999999995,40.758992999999997,CASH,9.3000000000000007,1,,0,0,10.300000000000001
VTS,2009-07-15 16:54:00,2009-07-15 17:18:00,5,5.2300000000000004,-73.991078000000002,40.734932999999998,,,-73.953502,40.728476999999998,CASH,16.5,1,,0,0,17.5
VTS,2009-07-17 15:40:00,2009-07-17 15:47:00,1,1.3400000000000001,-74.006573000000003,40.75038,,,-73.991718000000006,40.739049999999999,CASH,6.0999999999999996,0,,0,0,6.0999999999999996
VTS,2009-07-15 11:55:00,2009-07-15 12:03:00,1,1.54,-73.993662999999998,40.72663,,,-73.999977000000001,40.719059999999999,CASH,6.9000000000000004,0,,0,0,6.9000000000000004
VTS,2009-07-15 12:50:00,2009-07-15 12:59:00,3,1.27,-73.984517999999994,40.779442000000003,,,-73.971334999999996,40.782649999999997,CASH,6.5,0,,0,0,6.5
VTS,2009-07-15 16:19:00,2009-07-15 16:38:00,2,3.4199999999999999,-73.972430000000003,40.764986999999998,,,-74.000041999999993,40.722907999999997,CASH,12.1,1,,0,0,13.1
VTS,2009-07-14 21:21:00,2009-07-14 21:33:00,5,3.0800000000000001,-73.999148000000005,40.725116999999997,,,-73.982140000000001,40.758045000000003,CASH,9.6999999999999993,0.5,,0,0,10.199999999999999
VTS,2009-07-15 12:37:00,2009-07-15 12:46:00,1,0.69999999999999996,-73.973737,40.765163000000001,,,-73.978313,40.757618000000001,CASH,6.0999999999999996,0,,0,0,6.0999999999999996
VTS,2009-07-15 16:33:00,2009-07-15 16:50:00,1,2.7799999999999998,-73.981651999999997,40.740932999999998,,,-73.982218000000003,40.771365000000003,Credit,10.9,1,,1.1000000000000001,0,13
VTS,2009-07-15 17:48:00,2009-07-15 18:17:00,1,5.6799999999999997,-73.973439999999997,40.763689999999997,,,-74.002882,40.706397000000003,Credit,19.699999999999999,1,,4.1399999999999997,0,24.84
VTS,2009-07-15 15:09:00,2009-07-15 15:26:00,2,2.7799999999999998,-74.007818,40.740279999999998,,,-73.973115000000007,40.752544999999998,Credit,10.9,0,,2,0,12.9
VTS,2009-07-14 21:35:00,2009-07-14 21:42:00,1,1.29,-73.963651999999996,40.777318000000001,,,-73.966328000000004,40.762614999999997,Credit,6.0999999999999996,0.5,,2,0,8.5999999999999996
VTS,2009-07-15 15:18:00,2009-07-15 15:29:00,2,1.1200000000000001,-73.960475000000002,40.769907000000003,,,-73.973527000000004,40.763112999999997,CASH,7.2999999999999998,0,,0,0,7.2999999999999998
VTS,2009-07-15 09:39:00,2009-07-15 09:52:00,5,2.3900000000000001,-73.992047999999997,40.726145000000002,,,-74.003438000000003,40.748716999999999,Credit,9.6999999999999993,0,,3,0,12.699999999999999
VTS,2009-07-15 11:18:00,2009-07-15 11:28:00,1,1.8600000000000001,-73.953442999999993,40.771006999999997,,,-73.978688000000005,40.781528000000002,CASH,7.2999999999999998,0,,0,0,7.2999999999999998
VTS,2009-07-15 12:46:00,2009-07-15 12:51:00,1,0.80000000000000004,-73.997406999999995,40.736516999999999,,,-73.986513000000002,40.737941999999997,CASH,4.9000000000000004,0,,0,0,4.9000000000000004
VTS,2009-07-14 13:37:00,2009-07-14 13:44:00,2,0.91000000000000003,-74.006308000000004,40.739818,,,-73.993870000000001,40.740923000000002,Credit,5.2999999999999998,0,,1,0,6.2999999999999998
VTS,2009-07-15 10:59:00,2009-07-15 11:16:00,1,2.6499999999999999,-73.981943000000001,40.760983000000003,,,-73.962981999999997,40.780192,CASH,10.9,0,,0,0,10.9
VTS,2009-07-15 10:30:00,2009-07-15 10:34:00,1,0.78000000000000003,-74.007372000000004,40.743532000000002,,,-73.997501999999997,40.747385000000001,Credit,4.0999999999999996,0,,1,0,5.0999999999999996
VTS,2009-07-15 11:43:00,2009-07-15 11:58:00,2,1.54,-73.975340000000003,40.755609999999997,,,-73.993027999999995,40.751595000000002,CASH,8.9000000000000004,0,,0,0,8.9000000000000004
VTS,2009-07-15 12:29:00,2009-07-15 12:46:00,2,3.5299999999999998,-73.979628000000005,40.744222999999998,,,-73.956175000000002,40.78219,CASH,12.5,0,,0,0,12.5
VTS,2009-07-15 16:24:00,2009-07-15 16:29:00,4,0.96999999999999997,-73.971557000000004,40.795323000000003,,,-73.973757000000006,40.784357999999997,Credit,4.5,1,,1,0,6.5
VTS,2009-07-15 11:25:00,2009-07-15 11:42:00,1,3.0299999999999998,-73.999487000000002,40.743882999999997,,,-73.979695000000007,40.780473000000001,Credit,11.699999999999999,0,,1.5,0,13.199999999999999
VTS,2009-07-15 21:53:00,2009-07-15 22:06:00,1,1.8700000000000001,-73.991540000000001,40.726973000000001,,,-73.975392999999997,40.750615000000003,CASH,8.9000000000000004,0.5,,0,0,9.4000000000000004
VTS,2009-07-14 17:18:00,2009-07-14 17:33:00,2,2.4199999999999999,-73.954975000000005,40.765740000000001,,,-73.973775000000003,40.787129999999998,CASH,10.1,1,,0,0,11.1
VTS,2009-07-15 19:53:00,2009-07-15 19:59:00,1,1.01,-73.968432000000007,40.689498,,,-73.954722000000004,40.692292000000002,CASH,5.2999999999999998,1,,0,0,6.2999999999999998
VTS,2009-07-15 18:20:00,2009-07-15 18:24:00,5,1.3100000000000001,-73.970927000000003,40.764142999999997,,,-73.958946999999995,40.78051,CASH,5.2999999999999998,1,,0,0,6.2999999999999998
VTS,2009-07-14 17:08:00,2009-07-14 17:16:00,1,1.47,-73.947242000000003,40.748308000000002,,,-73.930935000000005,40.765908000000003,Credit,6.5,1,,2,0,9.5
VTS,2009-07-15 19:55:00,2009-07-15 20:06:00,3,1.0700000000000001,-73.983396999999997,40.756213000000002,,,-73.984503000000004,40.767935000000001,CASH,6.5,1,,0,0,7.5
VTS,2009-07-15 19:10:00,2009-07-15 19:27:00,1,3.21,-73.981727000000006,40.765202000000002,,,-74.001909999999995,40.726382999999998,CASH,11.300000000000001,1,,0,0,12.300000000000001
VTS,2009-07-17 19:05:00,2009-07-17 19:17:00,5,2.6200000000000001,-73.983328,40.765925000000003,,,-73.960380000000001,40.798228000000002,Credit,9.6999999999999993,1,,3,0,13.699999999999999
VTS,2009-07-17 20:07:00,2009-07-17 20:28:00,1,8.8300000000000001,-73.956017000000003,40.763795000000002,,,-73.975534999999994,40.676991999999998,CASH,22.100000000000001,0.5,,0,0,22.600000000000001
VTS,2009-07-15 20:22:00,2009-07-15 20:29:00,1,1.3899999999999999,-73.956706999999994,40.802574999999997,,,-73.942103000000003,40.807237000000001,CASH,6.0999999999999996,0.5,,0,0,6.5999999999999996
VTS,2009-07-17 21:07:00,2009-07-17 21:23:00,5,3.8199999999999998,-73.971289999999996,40.787852999999998,,,-74.008013000000005,40.747748000000001,CASH,12.5,0.5,,0,0,13
VTS,2009-07-17 17:48:00,2009-07-17 17:57:00,3,1.8700000000000001,-73.976252000000002,40.765638000000003,,,-73.974406999999999,40.789937999999999,CASH,7.2999999999999998,1,,0,0,8.3000000000000007
VTS,2009-07-17 15:26:00,2009-07-17 15:51:00,1,3.5099999999999998,-74.006370000000004,40.748643000000001,,,-73.965459999999993,40.759022999999999,CASH,15.300000000000001,0,,0,0,15.300000000000001
VTS,2009-07-15 19:08:00,2009-07-15 19:21:00,1,1.0600000000000001,-73.982326999999998,40.768239999999999,,,-73.971239999999995,40.759112999999999,CASH,7.7000000000000002,1,,0,0,8.6999999999999993
VTS,2009-07-15 22:21:00,2009-07-15 22:29:00,1,2.0299999999999998,-73.932495000000003,40.723081999999998,,,-73.944676999999999,40.744861999999998,Credit,7.2999999999999998,0.5,,1.2,0,9
VTS,2009-07-15 23:06:00,2009-07-15 23:18:00,1,2.3399999999999999,-73.951947000000004,40.777402000000002,,,-73.974643,40.752977000000001,Credit,8.5,0.5,,2,0,11
VTS,2009-07-17 19:16:00,2009-07-17 19:41:00,1,4.5899999999999999,-73.954769999999996,40.770727999999998,,,-74.002842000000001,40.73395,CASH,15.699999999999999,1,,0,0,16.699999999999999
VTS,2009-07-17 18:07:00,2009-07-17 18:18:00,1,5.4500000000000002,-74.016024999999999,40.710616999999999,,,-73.985370000000003,40.739792000000001,CASH,14.1,1,,0,0,15.1
VTS,2009-07-17 18:48:00,2009-07-17 18:55:00,1,1.5,-73.974027000000007,40.757482000000003,,,-73.959647000000004,40.776752999999999,CASH,6.5,1,,0,0,7.5
VTS,2009-07-17 17:12:00,2009-07-17 17:23:00,5,1.79,-73.976983000000004,40.779932000000002,,,-73.975255000000004,40.761293000000002,CASH,7.7000000000000002,1,,0,0,8.6999999999999993
VTS,2009-07-17 23:04:00,2009-07-17 23:10:00,2,0.72999999999999998,-74.001227999999998,40.747566999999997,,,-74.007257999999993,40.740008000000003,CASH,4.9000000000000004,0.5,,0,0,5.4000000000000004
