VendorID,lpep_pickup_datetime,Lpep_dropoff_datetime,Store_and_fwd_flag,RateCodeID,Pickup_longitude,Pickup_latitude,Dropoff_longitude,Dropoff_latitude,Passenger_count,Trip_distance,Fare_amount,Extra,MTA_tax,Tip_amount,Tolls_amount,Ehail_fee,improvement_surcharge,Total_amount,Payment_type,Trip_type 

2,2016-06-01 02:46:38,2016-06-01 03:06:40,N,1,-73.930580139160156,40.695178985595703,-74.000053405761719,40.729045867919922,1,5.24,19.5,0.5,0.5,6.24,0,,0.3,27.04,1,1
2,2016-06-01 02:55:26,2016-06-01 03:06:52,N,1,-73.946929931640625,40.792552947998047,-73.951568603515625,40.825160980224609,1,3.14,11.5,0.5,0.5,2.56,0,,0.3,15.36,1,1
2,2016-06-01 02:50:36,2016-06-01 03:08:39,N,1,-73.944534301757813,40.823955535888672,-73.994659423828125,40.750423431396484,1,7.50,23.5,0.5,0.5,2,0,,0.3,26.8,1,1
2,2016-06-01 02:57:04,2016-06-01 03:07:52,N,1,-73.95220947265625,40.823871612548828,-73.914360046386719,40.814697265625,1,2.27,10.5,0.5,0.5,0,0,,0.3,11.8,2,1
2,2016-06-01 02:52:03,2016-06-01 03:08:12,N,1,-73.957977294921875,40.717826843261719,-73.954017639160156,40.655120849609375,3,4.90,16.5,0.5,0.5,0,0,,0.3,17.8,1,1
2,2016-06-01 02:59:03,2016-06-01 03:09:25,N,1,-73.965324401855469,40.711032867431641,-73.98968505859375,40.714168548583984,1,2.76,11,0.5,0.5,2.46,0,,0.3,14.76,1,1
2,2016-06-01 02:58:43,2016-06-01 03:03:00,N,1,-73.921333312988281,40.766643524169922,-73.925422668457031,40.761703491210938,1,1.04,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
2,2016-06-01 02:37:36,2016-06-02 00:00:00,N,1,-73.949203491210938,40.682666778564453,-73.98358154296875,40.725902557373047,1,6.82,25.5,0.5,0.5,0,0,,0.3,26.8,2,1
2,2016-06-01 02:56:23,2016-06-01 03:08:51,N,1,-73.951576232910156,40.713966369628906,-73.918785095214844,40.689823150634766,1,2.70,11.5,0.5,0.5,0,0,,0.3,12.8,2,1
2,2016-06-01 02:52:21,2016-06-01 03:11:12,N,1,-73.904304504394531,40.745346069335938,-73.901741027832031,40.745639801025391,1,3.63,16,0.5,0.5,0,0,,0.3,17.3,2,1
2,2016-06-01 02:52:27,2016-06-01 03:11:18,N,1,-73.957328796386719,40.664630889892578,-73.912643432617188,40.655826568603516,1,3.14,13,0.5,0.5,0,0,,0.3,14.3,2,1
2,2016-06-01 02:57:29,2016-06-01 03:12:29,N,1,-73.956451416015625,40.720752716064453,-73.921577453613281,40.688838958740234,2,3.53,14,0.5,0.5,0,0,,0.3,15.3,2,1
2,2016-06-01 02:59:57,2016-06-01 03:13:18,N,1,-73.957733154296875,40.717979431152344,-73.8992919921875,40.746082305908203,6,5.11,17,0.5,0.5,0,0,,0.3,18.3,2,1
2,2016-06-01 02:00:23,2016-06-01 03:14:17,N,1,-73.942901611328125,40.701370239257813,-73.955802917480469,40.787628173828125,1,10.69,51.5,0.5,0.5,50,0,,0.3,102.8,1,1
2,2016-06-01 02:59:15,2016-06-01 03:16:50,N,1,-73.856613159179688,40.751308441162109,-73.944358825683594,40.746337890625,1,5.22,17.5,0.5,0.5,0,0,,0.3,18.8,2,1
2,2016-06-01 02:54:37,2016-06-01 03:17:59,N,1,-73.889930725097656,40.746047973632813,-73.991531372070313,40.759639739990234,1,6.28,22.5,0.5,0.5,0,0,,0.3,23.8,2,1
2,2016-06-01 02:58:02,2016-06-01 03:20:09,N,1,-73.941200256347656,40.679740905761719,-73.776344299316406,40.645652770996094,1,10.78,31.5,0.5,0.5,5,0,,0.3,37.8,1,1
2,2016-06-01 02:58:49,2016-06-01 03:21:40,N,1,-73.939735412597656,40.712196350097656,-73.98193359375,40.666633605957031,1,5.84,21,0.5,0.5,4.46,0,,0.3,26.76,1,1
2,2016-06-01 02:56:23,2016-06-01 03:21:23,N,1,-73.954689025878906,40.732627868652344,-73.851791381835938,40.827346801757813,1,11.79,34,0.5,0.5,0,0,,0.3,35.3,2,1
2,2016-06-01 02:09:45,2016-06-01 02:22:55,N,5,-73.898216247558594,40.852272033691406,-73.87823486328125,40.809677124023438,3,4.12,150,0,0,0,0,,0,150,2,2
2,2016-06-01 02:50:31,2016-06-01 03:22:02,N,1,-73.966377258300781,40.711307525634766,-73.941375732421875,40.623405456542969,1,12.62,37,0.5,0.5,7.66,0,,0.3,45.96,1,1
2,2016-06-01 02:07:44,2016-06-01 02:19:31,N,1,-73.951683044433594,40.790531158447266,-73.914070129394531,40.843681335449219,1,5.25,16.5,0.5,0.5,0,0,,0.3,17.8,2,1
2,2016-06-01 02:26:32,2016-06-01 02:29:09,N,1,-73.953727722167969,40.811698913574219,-73.952720642089844,40.818103790283203,2,.48,4,0.5,0.5,0,0,,0.3,5.3,2,1
2,2016-06-01 02:54:03,2016-06-01 03:44:43,N,1,-73.957603454589844,40.717933654785156,-73.988533020019531,40.669406890869141,1,9.23,38.5,0.5,0.5,0,0,,0.3,39.8,1,1
2,2016-06-01 02:36:39,2016-06-01 03:00:33,N,1,-73.942214965820313,40.754146575927734,-73.851669311523438,40.730796813964844,1,8.30,27,0.5,0.5,0,0,,0.3,28.3,1,1
2,2016-06-01 02:21:28,2016-06-01 02:29:15,N,1,-73.929756164550781,40.756633758544922,-73.94580078125,40.755691528320313,1,1.38,7.5,0.5,0.5,0,0,,0.3,8.8,2,1
2,2016-06-01 02:01:32,2016-06-01 02:17:17,N,1,-73.957298278808594,40.718238830566406,-73.923362731933594,40.764400482177734,1,4.24,15.5,0.5,0.5,0,0,,0.3,16.8,2,1
