VendorID,lpep_pickup_datetime,Lpep_dropoff_datetime,Store_and_fwd_flag,RateCodeID,Pickup_longitude,Pickup_latitude,Dropoff_longitude,Dropoff_latitude,Passenger_count,Trip_distance,Fare_amount,Extra,MTA_tax,Tip_amount,Tolls_amount,Ehail_fee,Total_amount,Payment_type,Trip_type 

2,2013-11-01 00:00:00,2013-11-01 13:48:03,N,1,0,0,-73.937103271484375,40.760646820068359,2,.00,3.5,0,0.5,0,0,,4,2,,,
2,2013-11-01 00:00:00,2013-11-01 19:54:27,N,1,0,0,-73.9652099609375,40.757942199707031,1,5.25,19,1,0.5,3.5,0,,24,1,,,
2,2013-11-01 00:00:00,2013-11-01 12:06:42,N,1,0,0,-73.96002197265625,40.819927215576172,6,2.03,9.5,0,0.5,0,0,,10,2,,,
2,2013-11-01 00:00:00,2013-11-01 14:51:53,N,1,0,0,-73.860992431640625,40.838615417480469,1,7.09,24,0,0.5,0,0,,24.5,2,,,
2,2013-11-01 00:00:00,2013-11-01 16:04:00,N,1,0,0,-73.956520080566406,40.803035736083984,1,2.28,11.5,0,0.5,0,0,,12,2,,,
2,2013-11-01 00:00:00,2013-11-01 17:29:03,N,1,0,0,-73.922470092773438,40.834331512451172,1,1.12,7,1,0.5,0,0,,8.5,2,,,
2,2013-11-01 00:00:00,2013-11-01 14:41:08,N,1,0,0,0,0,2,.00,12.5,0,0.5,0,0,,13,2,,,
2,2013-11-01 00:00:11,2013-11-01 00:25:26,N,1,-73.940032958984375,40.84088134765625,-73.995292663574219,40.750003814697266,1,8.02,27,0,0.5,0,0,,27.5,1,,,
2,2013-11-01 00:00:15,2013-11-01 00:02:03,N,1,-73.950233459472656,40.721973419189453,-73.95867919921875,40.715015411376953,2,.67,4,0.5,0.5,0.5,0,,5.5,1,,,
2,2013-11-01 00:00:17,2013-11-01 00:20:43,N,1,-73.998741149902344,40.676521301269531,-73.914718627929688,40.778602600097656,1,12.57,35,0.5,0.5,0,0,,36,1,,,
1,2013-11-01 00:00:36,2013-11-01 00:17:26,N,1,-73.957870483398438,40.717731475830078,-73.99676513671875,40.661472320556641,1,6.70,22,0.5,0.5,0,0,,23,2,,,
2,2013-11-01 00:00:48,2013-11-01 00:07:54,N,1,-73.955299377441406,40.736282348632813,-73.948745727539063,40.711223602294922,1,1.77,7.5,0.5,0.5,0,0,,8.5,2,,,
1,2013-11-01 00:00:48,2013-11-01 00:05:42,N,1,-73.885101318359375,40.75567626953125,-73.879318237304688,40.748035430908203,1,.80,5.5,0.5,0.5,0,0,,6.5,2,,,
2,2013-11-01 00:01:14,2013-11-01 00:09:59,N,1,-73.961906433105469,40.713550567626953,-73.992996215820313,40.72015380859375,2,2.25,9.5,0.5,0.5,0,0,,10.5,1,,,
2,2013-11-01 00:01:14,2013-11-01 00:08:44,N,1,-73.925727844238281,40.761600494384766,-73.920852661132813,40.746425628662109,5,1.73,7.5,0.5,0.5,0,0,,8.5,2,,,
2,2013-11-01 00:01:26,2013-11-01 00:33:11,N,1,-73.925285339355469,40.761722564697266,-73.934745788574219,40.698673248291016,2,8.27,28,0.5,0.5,1,0,,30,1,,,
2,2013-11-01 00:01:36,2013-11-01 00:12:33,N,1,-73.919837951660156,40.865676879882813,-73.930686950683594,40.843280792236328,1,3.27,11.5,0.5,0.5,0,0,,12.5,2,,,
2,2013-11-01 00:01:36,2013-11-01 00:27:28,N,1,-73.935142517089844,40.71441650390625,-73.965843200683594,40.805278778076172,1,12.25,35.5,0.5,0.5,0,5.33,,41.83,2,,,
2,2013-11-01 00:01:40,2013-11-01 00:20:26,N,1,-73.956680297851563,40.802455902099609,-74.003631591796875,40.750797271728516,1,6.42,21,0.5,0.5,0,0,,22,2,,,
